,Date,Price,Open,High,Low,Vol.,Change %,portid_buenaventura,portname_buenaventura,country_buenaventura,ISO3_buenaventura,portcalls_container_buenaventura,portcalls_dry_bulk_buenaventura,portcalls_general_cargo_buenaventura,portcalls_roro_buenaventura,portcalls_tanker_buenaventura,portcalls_cargo_buenaventura,portcalls_buenaventura,import_container_buenaventura,import_dry_bulk_buenaventura,import_general_cargo_buenaventura,import_roro_buenaventura,import_tanker_buenaventura,import_cargo_buenaventura,import_buenaventura,export_container_buenaventura,export_dry_bulk_buenaventura,export_general_cargo_buenaventura,export_roro_buenaventura,export_tanker_buenaventura,export_cargo_buenaventura,export_buenaventura,ObjectId_buenaventura,portid_neworleans,portname_neworleans,country_neworleans,ISO3_neworleans,portcalls_container_neworleans,portcalls_dry_bulk_neworleans,portcalls_general_cargo_neworleans,portcalls_roro_neworleans,portcalls_tanker_neworleans,portcalls_cargo_neworleans,portcalls_neworleans,import_container_neworleans,import_dry_bulk_neworleans,import_general_cargo_neworleans,import_roro_neworleans,import_tanker_neworleans,import_cargo_neworleans,import_neworleans,export_container_neworleans,export_dry_bulk_neworleans,export_general_cargo_neworleans,export_roro_neworleans,export_tanker_neworleans,export_cargo_neworleans,export_neworleans,ObjectId_neworleans
1124,2020-05-22,105.2,106.55,106.7,104.05,11.32K,-1.03%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,4369.90673278942,28238.4675189476,0.0,0.0,0.0,32608.374251737,32608.374251737,3345.65373243446,0.0,0.0,0.0,0.0,3345.65373243446,3345.65373243446,1092696,port812,New Orleans,United States,USA,2,5,0,0,5,7,12,3485.91226260277,27674.3228208089,0.0,0.0,16567.6595010359,31160.2350834117,47727.8945844475,3132.85586801742,56493.6616208847,0.0,0.0,65221.5593946086,59626.5174889021,124848.076883511,3124080
1123,2020-05-26,106.65,105.85,108.45,105.75,10.86K,1.38%,port183,Buenaventura,Colombia,COL,1,1,0,0,1,2,3,8597.59212976338,14643.5999732865,0.0,0.0,8774.24661608283,23241.1921030499,32015.4387191327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092721,port812,New Orleans,United States,USA,2,5,1,0,5,8,13,1895.25543082894,0.0,0.0,0.0,24144.3623812159,1895.25543082894,26039.6178120448,0.0,96752.8025315911,5210.26513625911,0.0,27594.1382208496,101963.06766785,129557.2058887,3124084
1122,2020-05-27,104.2,106.65,107.55,103.2,13.31K,-2.30%,port183,Buenaventura,Colombia,COL,1,1,0,0,1,2,3,13780.1701662652,12032.7711075804,0.0,0.0,8382.95961281126,25812.9412738457,34195.9008866569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092726,port812,New Orleans,United States,USA,1,4,3,0,3,8,11,0.0,576.15713079811,11205.2584540516,0.0,46719.4483293318,11781.4155848498,58500.8639141816,2092.53259486704,59858.3691303622,0.0,0.0,17106.072293786,61950.9017252293,79056.9740190153,3124086
1121,2020-05-28,100.9,104.05,104.15,100.4,17.14K,-3.17%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12145.6123396512,0.0,0.0,0.0,0.0,12145.6123396512,12145.6123396512,1092731,port812,New Orleans,United States,USA,2,9,2,0,4,13,17,530.985701229554,21282.1319737432,7072.80118650648,0.0,14917.1798230372,28885.9188614792,43803.0986845164,3179.28622732511,128169.993418358,0.0,0.0,17761.7306993817,131349.279645683,149111.010345065,3124087
1120,2020-05-29,98.15,101.0,101.8,97.7,17.17K,-2.73%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,8656.84574966742,3854.00902462833,0.0,0.0,0.0,12510.8547742957,12510.8547742957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092736,port812,New Orleans,United States,USA,2,5,1,0,3,8,11,266.769330418328,35846.8612002666,3647.16953752258,0.0,0.0,39760.8000682075,39760.8000682075,5890.67984598889,47041.6894188194,0.0,0.0,12202.1323653122,52932.3692648082,65134.5016301204,3124088
1119,2020-06-01,100.0,97.75,100.6,96.75,19.37K,1.88%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,0.0,15252.5394793742,0.0,0.0,0.0,15252.5394793742,15252.5394793742,2775.85061475309,0.0,0.0,0.0,0.0,2775.85061475309,2775.85061475309,1092747,port812,New Orleans,United States,USA,2,11,1,0,4,14,18,11466.2865524687,21121.7337369989,0.0,0.0,13403.1515227874,32588.0202894676,45991.171812255,1916.13638266335,168634.803486954,1615.1874140139,0.0,28250.4857047317,172166.127283631,200416.612988363,3124091
1118,2020-06-02,99.75,100.0,101.25,99.1,11.90K,-0.25%,port183,Buenaventura,Colombia,COL,0,1,0,1,0,2,2,0.0,6669.99475077791,0.0,1150.7250036262,0.0,7820.71975440411,7820.71975440411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092751,port812,New Orleans,United States,USA,2,6,1,0,7,9,16,0.0,0.0,0.0,0.0,27149.3505242655,0.0,27149.3505242655,4819.66585404979,53419.2245607428,230.416666666667,0.0,29536.9183319407,58469.3070814593,88006.2254134,3124092
1117,2020-06-03,100.55,100.1,102.4,99.55,12.60K,0.80%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,2467.89185940207,4366.8805411361,0.0,0.0,0.0,6834.77240053816,6834.77240053816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092755,port812,New Orleans,United States,USA,2,9,0,0,3,11,14,5093.14825208282,2106.73561995155,0.0,0.0,20667.567901807,7199.88387203437,27867.4517738414,12454.0908363993,106271.321190058,0.0,0.0,0.0,118725.412026457,118725.412026457,3124093
1116,2020-06-04,99.7,100.55,100.55,97.8,10.11K,-0.85%,port183,Buenaventura,Colombia,COL,1,3,0,0,0,4,4,0.0,38388.7106179096,0.0,0.0,0.0,38388.7106179096,38388.7106179096,2830.54923251721,18229.4403049183,0.0,0.0,0.0,21059.9895374355,21059.9895374355,1092759,port812,New Orleans,United States,USA,2,9,0,0,5,11,16,2159.70884591847,34066.3232509825,0.0,0.0,0.0,36226.032096901,36226.032096901,0.0,95231.8373682119,0.0,0.0,19664.9717461506,95231.8373682119,114896.809114363,3124094
1115,2020-06-05,100.65,100.25,101.35,98.65,14.55K,0.95%,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,8598.46603065068,0.0,0.0,0.0,5179.62637431655,8598.46603065068,13778.0924049672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092762,port812,New Orleans,United States,USA,2,6,1,0,3,9,12,10141.6160028062,219.91276859108,3792.08755053744,0.0,3695.88860887416,14153.6163219347,17849.5049308088,502.018586460643,34465.2741791016,0.0,0.0,10515.9348374237,34967.2927655623,45483.227602986,3124095
1114,2020-06-08,100.7,100.95,101.3,99.35,22.94K,0.05%,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,11607.0916577307,0.0,0.0,0.0,2121.03360525012,11607.0916577307,13728.1252629808,9848.08940910594,0.0,0.0,0.0,0.0,9848.08940910594,9848.08940910594,1092774,port812,New Orleans,United States,USA,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124098
1113,2020-06-09,99.7,101.1,101.2,99.05,24.50K,-0.99%,port183,Buenaventura,Colombia,COL,1,1,1,0,0,3,3,8513.85037235216,14643.5999732865,4713.06685622715,0.0,0.0,27870.5172018658,27870.5172018658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092777,port812,New Orleans,United States,USA,2,7,3,0,16,12,28,4423.82089023941,13866.9525268976,0.0,0.0,120721.637820254,18290.7734171371,139012.411237391,0.0,93296.947713638,36762.5280635178,0.0,72454.5680375395,130059.475777156,202514.043814695,3124099
1112,2020-06-10,98.55,99.5,100.4,98.15,26.04K,-1.15%,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,15005.2631236369,0.0,0.0,0.0,15005.2631236369,15005.2631236369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092780,port812,New Orleans,United States,USA,2,6,1,0,8,9,17,0.0,43033.8268003526,1871.98335198111,0.0,17835.0674878731,44905.8101523337,62740.8776402069,3557.93806696999,70335.2300659874,0.0,0.0,18825.3670358786,73893.1681329574,92718.535168836,3124100
1111,2020-06-11,97.7,97.85,99.2,96.4,28.07K,-0.86%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.03122550528,0.0,0.0,0.0,0.0,2794.03122550528,2794.03122550528,1092782,port812,New Orleans,United States,USA,3,6,0,0,12,9,21,1822.85226422672,0.0,0.0,0.0,11354.904485003,1822.85226422672,13177.7567492297,3398.20445613619,65690.9350483439,0.0,0.0,86723.7617313334,69089.1395044801,155812.901235813,3124101
1110,2020-06-12,97.0,98.0,99.45,96.7,26.56K,-0.72%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092784,port812,New Orleans,United States,USA,2,14,1,0,4,17,21,939.312900337209,47812.929807594,0.0,0.0,7421.86095593552,48752.2427079312,56174.1036638667,5191.75016928598,186782.652788287,11035.616673907,0.0,21993.8374502274,203010.01963148,225003.857081707,3124102
1109,2020-06-15,95.9,96.1,97.15,94.55,33.82K,-1.13%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,613.330021243208,0.0,0.0,0.0,0.0,613.330021243208,613.330021243208,0.0,1085.75381576383,0.0,0.0,0.0,1085.75381576383,1085.75381576383,1092790,port812,New Orleans,United States,USA,2,1,1,0,8,4,12,11316.0549986717,0.0,0.0,0.0,21292.1661134038,11316.0549986717,32608.2211120755,10590.062953377,2792.18548605308,339.451847289372,0.0,59431.1343820194,13721.7002867194,73152.8346687388,3124107
1108,2020-06-16,95.6,96.55,97.35,94.65,21.40K,-0.31%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,3278.61060589756,0.0,0.0,0.0,0.0,3278.61060589756,3278.61060589756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092792,port812,New Orleans,United States,USA,1,5,1,0,3,7,10,0.0,3119.35458691994,0.0,0.0,2931.61623555189,3119.35458691994,6050.97082247183,5460.56469346621,65823.8293461563,348.912116451109,0.0,2818.17968413474,71633.3061560736,74451.4858402084,3124110
1107,2020-06-17,98.15,95.0,98.75,95.0,22.25K,2.67%,port183,Buenaventura,Colombia,COL,1,3,0,0,0,4,4,13829.8803534082,13461.5536370883,0.0,0.0,0.0,27291.4339904965,27291.4339904965,0.0,19320.1327581902,0.0,0.0,0.0,19320.1327581902,19320.1327581902,1092794,port812,New Orleans,United States,USA,1,6,1,0,5,8,13,0.0,32950.4891825736,0.0,0.0,492.015055329092,32950.4891825736,33442.5042379027,4276.85216609456,72655.539494717,7148.8702592087,0.0,27528.5476737538,84081.2619200202,111609.809593774,3124119
1106,2020-06-18,96.75,98.65,98.9,96.35,24.68K,-1.43%,port183,Buenaventura,Colombia,COL,2,2,1,1,0,6,6,12561.563916995,46650.2753371199,11046.3833241268,655.62090974368,0.0,70913.8434879854,70913.8434879854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092795,port812,New Orleans,United States,USA,1,8,0,0,8,9,17,0.0,24400.4891443773,0.0,0.0,31837.0835844371,24400.4891443773,56237.5727288144,1753.12632818853,80761.4655506636,0.0,0.0,29198.8714164555,82514.5918788522,111713.463295308,3124125
1105,2020-06-19,95.9,96.7,97.55,95.6,23.14K,-0.88%,port183,Buenaventura,Colombia,COL,0,1,1,0,1,2,3,0.0,0.0,4111.66804669978,0.0,4053.50099793965,4111.66804669978,8165.16904463943,0.0,46202.0022383544,0.0,0.0,0.0,46202.0022383544,46202.0022383544,1092796,port812,New Orleans,United States,USA,2,7,1,0,11,10,21,0.0,32110.5397161528,0.0,0.0,42304.0718814981,32110.5397161528,74414.6115976509,9052.22311195713,39378.6815191587,16068.278039297,0.0,51497.1776161412,64499.1826704128,115996.360286554,3124131
1104,2020-06-22,98.0,96.0,98.4,95.3,12.07K,2.19%,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,0.0,21233.5838989181,0.0,2998.83835977499,0.0,24232.4222586931,24232.4222586931,11303.2997785546,0.0,0.0,0.0,0.0,11303.2997785546,11303.2997785546,1092799,port812,New Orleans,United States,USA,2,4,1,0,7,7,14,2408.81715894867,47052.2983578405,670.510620989624,0.0,75401.7267607461,50131.6261377788,125533.352898525,4725.58698897441,38781.695963208,9621.99520823694,0.0,27973.3130230279,53129.2781604193,81102.5911834472,3124148
1103,2020-06-23,98.2,98.05,99.45,97.4,15.09K,0.20%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,6974.8497614377,0.0,0.0,0.0,0.0,6974.8497614377,6974.8497614377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092800,port812,New Orleans,United States,USA,2,9,0,0,7,11,18,0.0,27207.7170243865,0.0,0.0,0.0,27207.7170243865,27207.7170243865,9015.50169909847,147538.021880763,0.0,0.0,26080.646163476,156553.523579861,182634.169743337,3124157
1102,2020-06-24,97.8,98.0,99.75,97.15,16.04K,-0.41%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092443,port812,New Orleans,United States,USA,1,5,2,0,1,8,9,1880.3710464841,683.390123011341,3258.98043971564,0.0,0.0,5822.74160921108,5822.74160921108,0.0,47926.3659291776,18156.4972825242,0.0,19255.0936448483,66082.8632117018,85337.9568565501,3124163
1101,2020-06-25,95.8,97.5,98.15,95.15,16.35K,-2.04%,port183,Buenaventura,Colombia,COL,1,0,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12410.5984818345,0.0,8901.85726313007,0.0,0.0,21312.4557449645,21312.4557449645,1092501,port812,New Orleans,United States,USA,3,3,3,0,6,9,15,10387.215097872,0.0,867.081842967385,0.0,5033.00690913185,11254.2969408394,16287.3038499712,1493.68158183981,54586.703028449,14416.0038625323,0.0,22434.5227450438,70496.3884728211,92930.911217865,3124169
1100,2020-06-26,96.65,96.4,97.1,94.7,15.72K,0.89%,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,8164.32423207698,0.0,0.0,0.0,12049.9041989936,8164.32423207698,20214.2284310705,2779.91520069058,0.0,0.0,0.0,0.0,2779.91520069058,2779.91520069058,1092505,port812,New Orleans,United States,USA,3,7,0,0,6,10,16,1628.59784859393,0.0,0.0,0.0,8755.60909202203,1628.59784859393,10384.206940616,11650.7379947046,124249.246146433,0.0,0.0,44664.8979053329,135899.984141138,180564.882046471,3124175
