"Date","Price","Open","High","Low","Vol.","Change %"
"12/03/2020","100.11","99.02","101.00","98.96","6.26M","1.21%"
"12/02/2020","98.91","98.51","99.04","98.21","3.38M","0.09%"
"12/01/2020","98.82","99.00","99.26","98.25","4.97M","0.82%"
"11/30/2020","98.02","98.20","98.29","96.96","5.20M","-0.65%"
"11/27/2020","98.66","98.48","98.97","98.28","2.17M","0.47%"
"11/25/2020","98.20","98.50","98.54","97.94","4.03M","-0.10%"
"11/24/2020","98.30","97.51","98.72","97.40","6.32M","1.47%"
"11/23/2020","96.88","97.62","97.86","96.42","4.81M","-0.13%"
"11/20/2020","97.01","97.42","97.54","96.95","4.61M","-0.77%"
"11/19/2020","97.76","97.24","97.92","96.86","4.25M","-0.15%"
"11/18/2020","97.91","98.63","99.33","97.91","6.04M","-0.70%"
"11/17/2020","98.60","97.21","98.78","96.81","8.72M","0.84%"
"11/16/2020","97.78","96.79","97.81","96.02","9.37M","2.32%"
"11/13/2020","95.56","94.38","95.59","93.70","5.52M","2.17%"
"11/12/2020","93.53","94.66","94.75","92.66","7.06M","-1.59%"
"11/11/2020","95.04","94.11","95.83","94.02","8.30M","1.19%"
"11/10/2020","93.92","93.74","95.27","93.14","10.47M","-2.04%"
"11/09/2020","95.88","97.32","97.65","95.64","16.23M","5.77%"
"11/06/2020","90.65","90.15","91.20","89.78","6.63M","0.03%"
"11/05/2020","90.62","90.69","91.16","89.90","6.17M","0.92%"
"11/04/2020","89.79","88.90","91.29","88.74","10.51M","1.58%"
"11/03/2020","88.39","86.78","89.06","86.18","6.91M","2.81%"
"11/02/2020","85.97","87.54","87.76","85.45","8.90M","-1.14%"
"10/30/2020","86.96","87.75","88.39","85.63","11.40M","-1.52%"
"10/29/2020","88.30","87.17","89.11","86.61","8.44M","1.30%"
"10/28/2020","87.17","88.65","88.95","86.61","12.74M","-3.20%"
"10/27/2020","90.05","89.48","90.35","89.17","8.03M","0.43%"
"10/26/2020","89.66","90.03","91.13","88.65","7.76M","-1.26%"
"10/23/2020","90.80","89.80","90.96","89.44","7.81M","1.61%"
"10/22/2020","89.36","88.02","89.38","87.70","4.26M","1.23%"
"10/21/2020","88.27","88.38","89.16","88.19","4.12M","-0.27%"
"10/20/2020","88.51","88.68","89.71","88.04","4.94M","1.04%"
"10/19/2020","87.60","88.70","89.57","87.36","5.43M","-1.04%"
"10/16/2020","88.52","89.39","89.63","88.44","4.72M","-0.35%"
"10/15/2020","88.83","88.16","88.87","87.67","5.00M","-0.54%"
"10/14/2020","89.31","90.17","90.60","88.56","4.76M","-0.94%"
"10/13/2020","90.16","90.58","90.85","89.77","5.73M","-0.68%"
"10/12/2020","90.78","90.46","91.10","89.93","5.91M","0.86%"
"10/09/2020","90.01","89.80","90.33","89.58","6.20M","0.54%"
"10/08/2020","89.53","88.46","89.61","88.41","4.96M","1.22%"
"10/07/2020","88.45","87.82","88.98","87.44","5.18M","1.65%"
"10/06/2020","87.01","88.65","89.28","86.80","7.95M","-1.65%"
"10/05/2020","88.47","87.27","88.68","87.20","7.00M","2.19%"
"10/02/2020","86.57","85.15","87.13","85.09","5.60M","-0.20%"
"10/01/2020","86.74","87.04","87.45","86.19","7.24M","0.95%"
"09/30/2020","85.92","86.63","87.16","85.47","10.13M","1.32%"
"09/29/2020","84.80","86.25","86.25","84.63","4.06M","-1.48%"
"09/28/2020","86.07","85.52","86.24","84.99","5.98M","2.10%"
"09/25/2020","84.30","82.53","84.69","82.22","5.98M","1.52%"
"09/24/2020","83.04","82.63","84.14","81.92","4.88M","0.06%"
"09/23/2020","82.99","84.38","84.90","82.82","6.41M","-1.14%"
"09/22/2020","83.95","84.05","84.39","83.18","4.46M","0.07%"
"09/21/2020","83.89","82.86","83.95","81.75","7.19M","-1.25%"
"09/18/2020","84.95","86.81","87.24","84.60","10.11M","-2.07%"
"09/17/2020","86.75","87.05","87.32","85.36","7.39M","-1.84%"
"09/16/2020","88.38","88.00","89.43","87.75","7.15M","0.76%"
"09/15/2020","87.71","87.18","88.25","87.17","8.36M","1.25%"
"09/14/2020","86.63","85.75","87.06","85.64","5.54M","1.59%"
"09/11/2020","85.27","84.95","85.85","84.15","7.10M","0.46%"
"09/10/2020","84.88","85.80","87.07","84.53","7.55M","-1.14%"
"09/09/2020","85.86","85.93","86.83","84.46","6.93M","0.53%"
"09/08/2020","85.41","85.27","87.58","84.77","11.08M","-1.00%"
"09/04/2020","86.27","87.09","87.78","85.31","10.35M","-0.24%"
"09/03/2020","86.48","88.60","88.98","85.69","11.04M","-2.12%"
"09/02/2020","88.35","86.50","88.75","86.29","11.38M","2.67%"
"09/01/2020","86.05","84.70","86.09","84.23","8.17M","1.87%"
"08/31/2020","84.47","84.63","85.36","84.03","6.40M","-0.62%"
"08/28/2020","85.00","83.79","85.29","83.43","9.30M","1.91%"
"08/27/2020","83.41","82.75","83.64","82.50","9.10M","1.21%"
"08/26/2020","82.41","82.42","82.75","81.88","7.93M","-0.37%"
"08/25/2020","82.72","80.06","83.07","79.79","17.66M","5.13%"
"08/24/2020","78.68","77.71","79.14","77.25","5.87M","2.09%"
"08/21/2020","77.07","76.94","77.27","76.69","5.59M","-0.19%"
"08/20/2020","77.22","77.03","77.65","76.46","5.10M","-0.53%"
"08/19/2020","77.63","79.18","79.39","77.43","6.84M","-1.72%"
"08/18/2020","78.99","79.15","79.36","78.35","5.27M","0.05%"
"08/17/2020","78.95","78.60","78.96","78.12","5.36M","0.74%"
"08/14/2020","78.37","78.54","78.93","78.02","3.77M","-0.82%"
"08/13/2020","79.02","78.92","79.64","78.84","4.38M","-0.34%"
"08/12/2020","79.29","79.59","79.69","78.67","5.38M","0.53%"
"08/11/2020","78.87","78.27","79.98","78.00","10.24M","1.81%"
"08/10/2020","77.47","75.82","77.67","75.81","6.60M","2.22%"
"08/07/2020","75.79","75.48","75.93","75.21","6.57M","0.17%"
"08/06/2020","75.66","75.20","75.92","74.94","6.76M","-0.16%"
"08/05/2020","75.78","75.35","75.99","75.32","7.82M","0.87%"
"08/04/2020","75.13","75.37","75.49","74.76","12.79M","-0.49%"
"08/03/2020","75.50","76.54","76.54","75.47","7.14M","-1.35%"
"07/31/2020","76.53","76.24","76.54","75.48","7.42M","-0.14%"
"07/30/2020","76.64","76.54","76.98","75.41","7.89M","-1.01%"
"07/29/2020","77.42","77.56","78.49","76.90","15.26M","3.72%"
"07/28/2020","74.64","76.27","76.33","74.58","12.27M","-2.38%"
"07/27/2020","76.46","75.87","76.70","75.54","6.77M","0.90%"
"07/24/2020","75.78","75.28","76.00","75.11","5.67M","0.56%"
"07/23/2020","75.36","77.01","77.05","74.91","7.80M","-2.43%"
"07/22/2020","77.24","75.35","77.32","75.13","9.21M","2.39%"
"07/21/2020","75.44","75.50","76.80","75.31","10.64M","0.64%"
"07/20/2020","74.96","74.16","75.22","73.63","8.83M","1.08%"
"07/17/2020","74.16","74.43","74.55","73.21","6.09M","-0.31%"
"07/16/2020","74.39","74.82","75.11","73.69","6.65M","-1.61%"
"07/15/2020","75.61","74.47","75.80","73.99","10.30M","3.96%"
"07/14/2020","72.73","72.07","72.93","71.82","8.78M","0.11%"
"07/13/2020","72.65","74.50","74.83","72.53","9.46M","-2.21%"
"07/10/2020","74.29","73.00","74.56","72.74","7.52M","0.98%"
"07/09/2020","73.57","73.92","74.19","71.94","9.62M","-0.77%"
"07/08/2020","74.14","74.07","74.48","73.34","7.35M","-0.15%"
"07/07/2020","74.25","75.13","75.23","74.00","7.52M","-1.58%"
"07/06/2020","75.44","74.93","75.47","74.16","7.24M","2.25%"
"07/02/2020","73.78","75.04","75.09","73.64","6.54M","-0.34%"
"07/01/2020","74.03","74.00","74.69","73.38","6.75M","0.60%"
"06/30/2020","73.59","73.53","73.88","72.81","11.32M","0.15%"
"06/29/2020","73.48","71.56","73.49","71.08","8.65M","2.67%"
"06/26/2020","71.57","73.63","73.77","71.25","17.63M","-3.09%"
"06/25/2020","73.85","73.08","74.10","72.18","8.62M","0.29%"
"06/24/2020","73.64","74.86","74.86","72.00","12.31M","-2.45%"
"06/23/2020","75.49","76.30","76.36","75.09","8.08M","0.12%"
"06/22/2020","75.40","74.97","75.65","73.93","8.24M","0.00%"
"06/19/2020","75.40","77.03","77.38","74.88","12.53M","-1.19%"
"06/18/2020","76.31","76.70","76.79","75.80","8.49M","-1.02%"
"06/17/2020","77.10","77.93","78.29","76.68","6.91M","-0.95%"
"06/16/2020","77.84","78.51","78.89","76.43","10.89M","1.14%"
"06/15/2020","76.96","74.15","77.91","74.15","14.65M","0.76%"
"06/12/2020","76.38","75.00","76.71","73.81","18.53M","5.25%"
"06/11/2020","72.57","75.52","76.77","72.16","26.42M","-8.15%"
"06/10/2020","79.01","79.88","80.03","78.20","19.68M","-4.08%"
"06/09/2020","82.37","82.62","83.22","81.76","8.00M","-1.42%"
"06/08/2020","83.56","83.05","83.61","82.19","10.23M","1.73%"
"06/05/2020","82.14","80.33","82.33","79.97","12.03M","4.32%"
"06/04/2020","78.74","79.55","80.13","78.48","7.67M","-1.06%"
"06/03/2020","79.58","78.53","79.94","78.33","9.96M","2.31%"
"06/02/2020","77.78","77.97","78.24","76.79","9.52M","-0.69%"
"06/01/2020","78.32","77.68","78.64","76.78","7.94M","0.42%"
"05/29/2020","77.99","78.62","78.64","77.26","10.11M","-0.70%"
"05/28/2020","78.54","78.75","80.06","77.94","8.33M","-0.08%"
"05/27/2020","78.60","78.98","78.98","77.41","8.25M","1.08%"
"05/26/2020","77.76","79.60","79.89","77.59","8.42M","0.18%"
"05/22/2020","77.62","77.90","78.05","76.52","7.65M","-0.55%"
"05/21/2020","78.05","78.60","79.37","77.90","10.31M","0.37%"
"05/20/2020","77.76","77.01","77.84","76.52","7.79M","2.50%"
"05/19/2020","75.86","76.32","77.21","75.77","6.48M","-0.49%"
"05/18/2020","76.23","76.87","77.45","76.21","8.91M","2.79%"
"05/15/2020","74.16","72.98","74.63","72.87","9.49M","-0.04%"
"05/14/2020","74.19","72.12","74.26","70.66","11.93M","0.77%"
"05/13/2020","73.62","74.60","75.71","72.94","11.53M","-0.98%"
"05/12/2020","74.35","76.00","76.73","74.34","8.55M","-2.00%"
"05/11/2020","75.87","76.62","77.18","75.79","9.00M","-2.57%"
"05/08/2020","77.87","77.25","77.93","75.76","11.92M","2.46%"
"05/07/2020","76.00","73.81","76.03","73.37","13.37M","4.17%"
"05/06/2020","72.96","73.77","74.85","72.86","12.74M","0.08%"
"05/05/2020","72.90","74.96","75.08","72.89","12.98M","1.40%"
"05/04/2020","71.89","72.58","72.62","71.25","12.92M","-2.57%"
"05/01/2020","73.79","74.90","75.88","73.21","11.22M","-3.83%"
"04/30/2020","76.73","76.83","77.64","75.19","15.19M","-0.17%"
"04/29/2020","76.86","78.18","78.75","76.72","24.58M","-2.33%"
"04/28/2020","78.69","78.67","79.61","76.96","12.80M","1.22%"
"04/27/2020","77.74","76.68","78.04","76.54","8.26M","2.86%"
"04/24/2020","75.58","75.75","76.03","74.21","8.46M","0.57%"
"04/23/2020","75.15","77.33","77.67","74.26","15.51M","-2.97%"
"04/22/2020","77.45","74.55","78.06","74.43","11.36M","6.50%"
"04/21/2020","72.72","73.40","73.96","71.74","10.35M","-3.45%"
"04/20/2020","75.32","76.02","76.98","75.08","9.68M","-2.31%"
"04/17/2020","77.10","76.62","77.39","74.97","14.27M","4.88%"
"04/16/2020","73.51","73.11","73.76","71.35","11.95M","1.32%"
"04/15/2020","72.55","72.01","73.18","70.71","10.64M","-1.52%"
"04/14/2020","73.67","73.69","74.33","72.66","10.91M","2.66%"
"04/13/2020","71.76","73.52","73.60","70.35","11.19M","-2.87%"
"04/09/2020","73.88","71.20","74.25","70.14","19.77M","3.23%"
"04/08/2020","71.57","69.58","71.92","68.54","10.42M","4.16%"
"04/07/2020","68.71","71.57","72.48","68.33","13.80M","1.36%"
"04/06/2020","67.79","66.27","68.34","64.41","18.01M","7.52%"
"04/03/2020","63.05","64.47","64.75","60.90","14.68M","-3.00%"
"04/02/2020","65.00","65.75","68.70","62.91","18.18M","3.80%"
"04/01/2020","62.62","63.00","64.76","61.58","12.88M","-4.75%"
"03/31/2020","65.74","67.18","68.32","65.31","20.11M","-3.12%"
"03/30/2020","67.86","66.56","68.22","64.58","14.20M","2.29%"
"03/27/2020","66.34","66.31","68.22","64.83","18.95M","-5.09%"
"03/26/2020","69.90","66.72","71.55","66.27","21.01M","6.21%"
"03/25/2020","65.81","67.07","69.61","63.54","22.98M","1.43%"
"03/24/2020","64.88","63.07","65.15","61.02","28.29M","14.73%"
"03/23/2020","56.55","57.23","57.44","54.00","24.91M","-2.55%"
"03/20/2020","58.03","62.30","65.68","57.91","28.42M","-5.50%"
"03/19/2020","61.41","56.28","63.32","53.56","25.17M","9.02%"
"03/18/2020","56.33","55.03","57.48","50.04","28.77M","-4.49%"
"03/17/2020","58.98","59.55","59.62","53.61","25.05M","0.67%"
"03/16/2020","58.59","60.63","63.95","58.11","23.35M","-16.20%"
"03/13/2020","69.92","65.65","70.18","63.51","19.25M","12.59%"
"03/12/2020","62.10","62.95","66.79","61.46","25.17M","-9.08%"
"03/11/2020","68.30","72.83","74.27","67.40","17.16M","-8.78%"
"03/10/2020","74.87","72.56","74.95","70.03","18.41M","5.70%"
"03/09/2020","70.83","70.58","74.03","70.08","15.93M","-5.99%"
"03/06/2020","75.34","73.46","75.71","72.05","18.08M","-1.12%"
"03/05/2020","76.19","77.90","77.90","75.28","12.55M","-4.37%"
"03/04/2020","79.67","79.29","80.20","77.88","11.00M","1.36%"
"03/03/2020","78.60","82.30","82.61","78.11","12.40M","-4.59%"
"03/02/2020","82.38","77.92","82.41","77.66","14.26M","5.04%"
"02/28/2020","78.43","76.17","78.81","75.72","19.12M","0.18%"
"02/27/2020","78.29","78.83","80.87","77.36","17.12M","-2.95%"
"02/26/2020","80.67","82.60","83.24","80.64","10.55M","-1.85%"
"02/25/2020","82.19","85.02","85.35","81.67","9.40M","-2.76%"
"02/24/2020","84.52","84.53","86.05","84.26","8.31M","-3.25%"
"02/21/2020","87.36","88.00","88.39","87.00","5.80M","-1.40%"
"02/20/2020","88.60","89.73","90.25","87.73","5.97M","-1.71%"
"02/19/2020","90.14","89.49","90.44","89.30","5.21M","1.02%"
"02/18/2020","89.23","89.37","89.47","88.29","5.29M","-0.06%"
"02/14/2020","89.28","90.18","90.41","88.99","5.69M","-0.71%"
"02/13/2020","89.92","88.50","90.50","88.26","8.58M","1.52%"
"02/12/2020","88.57","87.71","89.10","87.39","7.75M","1.21%"
"02/11/2020","87.51","87.86","88.23","87.35","5.10M","-0.02%"
"02/10/2020","87.53","86.43","87.62","86.17","7.29M","1.28%"
"02/07/2020","86.42","85.76","86.62","85.31","8.07M","0.31%"
"02/06/2020","86.15","87.65","87.69","86.15","8.90M","-1.61%"
"02/05/2020","87.56","88.88","89.20","86.63","9.98M","-0.93%"
"02/04/2020","88.38","87.14","89.00","86.62","10.00M","2.76%"
"02/03/2020","86.01","85.07","86.79","85.07","9.09M","1.39%"
"01/31/2020","84.83","85.79","85.99","84.52","11.69M","-1.18%"
"01/30/2020","85.84","85.45","86.59","84.69","12.22M","-1.01%"
"01/29/2020","86.72","88.15","88.44","85.60","17.70M","-2.12%"
"01/28/2020","88.60","89.05","89.19","87.72","11.92M","-0.15%"
"01/27/2020","88.73","88.63","89.45","87.55","11.07M","-3.59%"
"01/24/2020","92.03","94.00","94.13","91.34","7.82M","-1.83%"
"01/23/2020","93.75","91.92","93.85","90.74","6.10M","1.32%"
"01/22/2020","92.53","93.14","93.75","92.47","6.16M","0.00%"
"01/21/2020","92.53","92.83","93.59","92.19","7.09M","-1.16%"
"01/17/2020","93.62","92.93","93.75","92.81","6.96M","1.12%"
"01/16/2020","92.58","91.99","92.61","91.63","5.18M","1.14%"
"01/15/2020","91.54","91.00","92.06","91.00","6.15M","0.60%"
"01/14/2020","90.99","91.19","91.44","90.86","5.86M","-0.10%"
"01/13/2020","91.08","90.62","91.72","90.21","7.38M","1.02%"
"01/10/2020","90.16","90.80","90.89","89.63","7.10M","-0.41%"
"01/09/2020","90.53","90.25","91.16","90.07","9.45M","1.86%"
"01/08/2020","88.88","87.94","89.35","87.78","7.30M","1.16%"
"01/07/2020","87.86","87.96","88.03","87.13","6.53M","-0.31%"
"01/06/2020","88.13","88.11","88.41","87.47","5.41M","-0.79%"
"01/03/2020","88.83","88.66","89.10","88.10","4.87M","-0.58%"
"01/02/2020","89.35","88.12","89.35","88.05","6.48M","1.63%"
"12/31/2019","87.92","87.44","87.99","87.31","4.12M","0.55%"
"12/30/2019","87.44","88.01","88.20","87.06","4.66M","-0.78%"
"12/27/2019","88.13","88.11","88.46","87.69","4.13M","0.06%"
"12/26/2019","88.08","88.73","88.76","87.79","4.18M","-0.50%"
"12/24/2019","88.52","88.20","88.60","88.00","1.85M","0.33%"
"12/23/2019","88.23","88.62","88.85","88.17","4.35M","-0.26%"
"12/20/2019","88.46","88.78","89.00","87.89","14.27M","-0.07%"
"12/19/2019","88.52","87.83","88.58","87.58","6.02M","0.60%"
"12/18/2019","87.99","88.39","88.85","87.81","5.86M","-0.16%"
"12/17/2019","88.13","88.87","88.97","87.47","7.30M","-0.73%"
"12/16/2019","88.78","89.14","89.30","88.43","6.71M","0.12%"
"12/13/2019","88.67","88.02","88.79","87.58","6.72M","0.52%"
"12/12/2019","88.21","88.00","88.89","87.54","10.29M","1.87%"
"12/11/2019","86.59","86.26","86.87","85.85","4.92M","0.64%"
"12/10/2019","86.04","86.50","87.47","85.91","7.95M","-0.28%"
"12/09/2019","86.28","86.31","86.63","85.96","7.17M","-0.05%"
"12/06/2019","86.32","85.03","86.53","85.03","8.50M","2.21%"
"12/05/2019","84.45","85.44","85.48","84.32","5.17M","-1.11%"
"12/04/2019","85.40","85.13","85.54","84.70","5.94M","0.68%"
"12/03/2019","84.82","84.03","85.00","83.82","6.08M","0.30%"
"12/02/2019","84.57","85.38","85.77","83.82","6.43M","-1.01%"
"11/29/2019","85.43","85.91","86.73","85.25","3.86M","-0.40%"
"11/27/2019","85.77","84.85","85.81","84.42","7.51M","1.43%"
"11/26/2019","84.56","84.13","84.65","84.00","7.65M","0.97%"
"11/25/2019","83.75","83.16","84.00","82.93","5.45M","0.88%"
"11/22/2019","83.02","82.69","83.39","82.66","6.08M","0.87%"
"11/21/2019","82.30","83.75","84.04","81.76","8.30M","-1.56%"
"11/20/2019","83.60","83.54","84.49","82.98","6.25M","-0.07%"
"11/19/2019","83.66","84.06","84.28","83.57","6.01M","-0.43%"
"11/18/2019","84.02","83.92","84.11","83.25","6.43M","-0.23%"
"11/15/2019","84.21","84.68","84.94","83.57","7.54M","-0.20%"
"11/14/2019","84.38","84.10","84.52","83.80","5.29M","0.52%"
"11/13/2019","83.94","83.29","84.29","83.20","7.44M","0.74%"
"11/12/2019","83.32","82.69","83.98","82.61","8.55M","1.08%"
"11/11/2019","82.43","81.75","82.53","81.37","5.83M","0.81%"
"11/08/2019","81.77","82.19","82.64","81.45","7.09M","-0.22%"
"11/07/2019","81.95","83.06","83.29","81.84","7.22M","-1.25%"
"11/06/2019","82.99","82.08","83.37","82.00","6.37M","1.34%"
"11/05/2019","81.89","82.34","82.34","81.03","7.05M","-0.58%"
"11/04/2019","82.37","83.30","83.44","81.90","8.27M","-1.01%"
"11/01/2019","83.21","84.79","85.31","82.61","10.66M","-1.60%"
"10/31/2019","84.56","86.71","87.22","83.28","14.01M","0.44%"
"10/30/2019","84.19","84.61","84.70","83.32","8.73M","0.07%"
"10/29/2019","84.13","83.81","84.63","83.64","5.70M","0.63%"
"10/28/2019","83.60","84.47","84.98","83.36","6.65M","0.26%"
"10/25/2019","83.38","83.21","83.56","82.63","5.24M","0.24%"
"10/24/2019","83.18","82.80","83.53","82.66","4.63M","0.53%"
"10/23/2019","82.74","84.31","84.41","82.13","7.19M","-0.86%"
"10/22/2019","83.46","85.23","85.35","83.39","5.81M","-2.21%"
"10/21/2019","85.35","86.00","86.24","85.08","5.01M","-0.79%"
"10/18/2019","86.03","86.35","86.75","85.52","4.63M","-0.30%"
"10/17/2019","86.29","86.88","87.02","86.16","4.40M","-0.48%"
"10/16/2019","86.71","86.53","86.83","86.05","3.71M","0.30%"
"10/15/2019","86.45","87.00","87.25","85.76","4.72M","-0.20%"
"10/14/2019","86.62","86.50","87.68","86.40","4.94M","0.30%"
"10/11/2019","86.36","87.02","87.25","86.26","5.62M","0.47%"
"10/10/2019","85.96","85.91","86.07","85.38","4.26M","0.13%"
"10/09/2019","85.85","85.37","86.17","85.28","4.45M","1.11%"
"10/08/2019","84.91","85.49","86.33","84.69","6.39M","-1.09%"
"10/07/2019","85.85","85.71","86.16","85.49","4.45M","-0.08%"
"10/04/2019","85.92","84.90","85.97","84.75","5.89M","1.48%"
"10/03/2019","84.67","84.30","84.91","83.61","6.06M","0.42%"
"10/02/2019","84.32","85.95","86.01","84.16","10.04M","-2.53%"
"10/01/2019","86.51","88.63","88.89","86.45","6.81M","-2.16%"
"09/30/2019","88.42","88.41","88.56","87.61","6.65M","0.06%"
"09/27/2019","88.37","90.30","90.30","87.79","5.99M","-1.59%"
"09/26/2019","89.80","90.84","91.15","89.50","5.53M","-0.61%"
"09/25/2019","90.35","89.94","90.61","89.02","5.26M","0.48%"
"09/24/2019","89.92","91.60","91.77","89.51","5.69M","-0.98%"
"09/23/2019","90.81","90.32","91.16","89.93","4.94M","0.82%"
"09/20/2019","90.07","91.61","92.08","90.06","11.24M","-1.63%"
"09/19/2019","91.56","90.99","92.10","90.30","4.87M","0.66%"
"09/18/2019","90.96","90.98","91.36","90.06","4.56M","0.23%"
"09/17/2019","90.75","89.67","91.46","89.65","6.51M","1.49%"
"09/16/2019","89.42","90.02","90.45","89.38","6.34M","-1.17%"
"09/13/2019","90.48","92.14","92.14","90.31","6.97M","-1.72%"
"09/12/2019","92.06","92.16","93.31","91.77","6.86M","1.19%"
"09/11/2019","90.98","90.18","91.45","89.61","8.41M","0.70%"
"09/10/2019","90.35","93.81","93.88","89.30","12.49M","-4.05%"
"09/09/2019","94.16","95.80","95.93","93.74","6.52M","-1.65%"
"09/06/2019","95.74","95.75","96.34","95.51","3.99M","0.19%"
"09/05/2019","95.56","96.54","96.96","95.17","5.51M","-0.57%"
"09/04/2019","96.11","94.48","96.33","93.03","12.94M","-0.68%"
"09/03/2019","96.77","96.42","97.21","96.05","5.15M","0.22%"
"08/30/2019","96.56","98.14","98.14","96.11","5.21M","-1.17%"
"08/29/2019","97.70","97.85","98.07","97.06","4.51M","0.65%"
"08/28/2019","97.07","96.23","97.21","96.00","4.95M","1.02%"
"08/27/2019","96.09","96.70","97.10","96.03","6.54M","-0.42%"
"08/26/2019","96.50","95.38","96.50","95.00","5.81M","1.90%"
"08/23/2019","94.70","96.41","97.10","94.39","8.08M","-1.86%"
"08/22/2019","96.49","96.59","96.85","95.70","5.15M","0.18%"
"08/21/2019","96.32","96.27","96.65","95.73","4.74M","0.72%"
"08/20/2019","95.63","96.35","97.12","95.59","6.81M","-1.07%"
"08/19/2019","96.66","97.23","97.41","96.22","5.33M","0.15%"
"08/16/2019","96.52","96.29","96.83","95.85","5.03M","1.04%"
"08/15/2019","95.53","95.50","96.27","94.61","5.57M","0.64%"
"08/14/2019","94.92","95.91","97.02","94.87","9.99M","-1.77%"
"08/13/2019","96.63","94.52","96.67","94.21","8.94M","1.81%"
"08/12/2019","94.91","95.78","96.02","94.30","5.51M","-1.44%"
"08/09/2019","96.30","96.15","96.84","95.42","5.21M","0.03%"
"08/08/2019","96.27","95.23","96.41","94.44","7.42M","1.10%"
"08/07/2019","95.22","94.60","95.70","94.17","6.41M","-0.13%"
"08/06/2019","95.34","94.31","95.71","93.80","7.44M","1.75%"
"08/05/2019","93.70","94.51","95.52","93.03","8.92M","-1.90%"
"08/02/2019","95.51","95.00","96.04","94.80","6.38M","0.14%"
"08/01/2019","95.38","95.00","97.58","94.58","8.34M","0.73%"
"07/31/2019","94.69","96.65","96.65","93.50","9.91M","-2.03%"
"07/30/2019","96.65","97.50","98.28","96.52","7.25M","-1.40%"
"07/29/2019","98.02","98.05","98.94","97.21","11.18M","-1.10%"
"07/26/2019","99.11","96.40","99.72","95.21","20.85M","8.94%"
"07/25/2019","90.98","91.49","91.55","90.47","8.11M","0.36%"
"07/24/2019","90.65","89.90","90.75","89.68","5.39M","0.60%"
"07/23/2019","90.11","91.25","91.36","89.17","7.61M","-0.89%"
"07/22/2019","90.92","90.52","91.18","90.05","5.64M","0.69%"
"07/19/2019","90.30","91.41","91.61","90.23","10.80M","-1.31%"
"07/18/2019","91.50","90.33","91.54","89.95","6.47M","1.39%"
"07/17/2019","90.25","90.08","90.38","89.73","4.64M","0.19%"
"07/16/2019","90.08","90.22","90.48","89.59","5.59M","-0.09%"
"07/15/2019","90.16","89.87","90.34","89.66","6.06M","0.43%"
"07/12/2019","89.77","89.28","89.82","88.85","5.63M","0.79%"
"07/11/2019","89.07","88.66","89.29","88.27","6.19M","0.78%"
"07/10/2019","88.38","87.42","88.54","87.42","5.29M","1.32%"
"07/09/2019","87.23","87.29","87.65","86.89","5.36M","-0.24%"
"07/08/2019","87.44","87.60","87.95","87.18","6.36M","-0.40%"
"07/05/2019","87.79","87.50","87.89","86.88","5.73M","0.00%"
"07/03/2019","87.79","86.04","87.82","85.98","7.82M","2.67%"
"07/02/2019","85.51","84.74","85.59","84.52","6.21M","1.14%"
"07/01/2019","84.55","84.62","84.96","84.03","7.94M","0.86%"
"06/28/2019","83.83","83.56","83.96","83.32","6.74M","0.32%"
"06/27/2019","83.56","83.55","83.89","83.21","6.08M","0.22%"
"06/26/2019","83.38","84.30","84.30","83.18","7.58M","-1.03%"
"06/25/2019","84.25","84.20","85.20","83.96","7.31M","0.72%"
"06/24/2019","83.65","84.08","84.56","83.61","6.69M","-0.20%"
"06/21/2019","83.82","84.43","84.77","83.81","12.61M","-1.03%"
"06/20/2019","84.69","84.41","84.83","83.83","5.22M","1.05%"
"06/19/2019","83.81","83.08","83.92","82.08","5.40M","1.07%"
"06/18/2019","82.92","83.55","84.11","82.89","10.58M","-0.12%"
"06/17/2019","83.02","84.65","84.69","82.89","9.31M","-1.45%"
"06/14/2019","84.24","83.54","84.61","83.39","9.23M","1.07%"
"06/13/2019","83.35","83.33","84.05","83.02","7.16M","0.51%"
"06/12/2019","82.93","82.59","83.67","82.32","6.09M","0.68%"
"06/11/2019","82.37","82.30","82.86","81.85","6.23M","0.54%"
"06/10/2019","81.93","82.85","82.86","81.38","8.10M","-0.67%"
"06/07/2019","82.48","81.60","83.33","81.51","11.28M","1.33%"
"06/06/2019","81.40","80.03","81.63","79.90","10.46M","1.80%"
"06/05/2019","79.96","78.79","79.97","78.66","7.44M","1.83%"
"06/04/2019","78.52","76.77","78.75","76.66","11.69M","3.02%"
"06/03/2019","76.22","76.12","76.53","75.65","8.12M","0.21%"
"05/31/2019","76.06","75.60","76.32","75.38","7.63M","-0.14%"
"05/30/2019","76.17","75.65","76.43","75.63","7.18M","1.18%"
"05/29/2019","75.28","75.33","75.49","74.33","10.51M","-0.55%"
"05/28/2019","75.70","76.36","76.68","75.32","16.21M","-0.59%"
"05/24/2019","76.15","76.83","77.06","75.97","5.63M","-0.34%"
"05/23/2019","76.41","76.88","76.94","75.69","9.21M","-1.09%"
"05/22/2019","77.25","77.20","77.72","76.91","5.60M","-0.36%"
"05/21/2019","77.53","77.05","77.85","76.75","5.81M","1.13%"
"05/20/2019","76.66","78.30","78.42","76.57","11.47M","-2.85%"
"05/17/2019","78.91","78.52","79.65","78.37","7.38M","0.01%"
"05/16/2019","78.90","77.66","79.24","77.57","6.94M","1.47%"
"05/15/2019","77.76","76.69","77.94","76.53","5.42M","0.91%"
